id,area,relativeArea,perimeter,compactness,surfaceType,nx,ny,nz,centerZ,meanCurvature,radius,numWires,numEdges,neighbors,edge_types,label
1,3.97316,0.0507855,32.9081,21.69,4,0.984403,3.63864e-14,0.17593,-1.69198e-13,-0.755913,0.692675,1,4,"","",1
2,3.86697,0.0494282,29.9583,18.4694,4,0.918484,8.17901e-14,0.395459,-1.54099e-13,-1.45778,0.324131,1,4,"","",1
3,2.5219,0.0322353,27.2758,23.4756,4,0.918484,8.17901e-14,0.395459,1.4122e-13,-2.26551,0.230047,1,4,"","",1
4,3.29795,0.042155,35.1316,29.7812,4,0.700258,-1.47649e-13,-0.71389,-1.82965e-13,-1.26905,0.438473,1,4,"","",1
5,30.4195,0.388827,38.831,3.94453,4,8.63982e-14,-2.06823e-13,-1,1.95843e-13,-0.508094,1.45215,1,4,"","",1
6,3.29795,0.042155,35.1316,29.7812,4,-0.700258,-1.47649e-13,-0.71389,1.82521e-13,-1.26905,0.438473,1,4,"","",1
7,3.86697,0.0494282,29.9583,18.4694,4,-0.918484,8.17901e-14,0.395459,1.54099e-13,-1.45778,0.324131,1,4,"","",1
8,2.5219,0.0322353,27.2758,23.4756,4,-0.918484,8.17901e-14,0.395459,-1.40776e-13,-2.26551,0.230047,1,4,"","",1
9,0.738984,0.00944582,25.966,72.6047,1,-0,-2.06823e-13,1,-1.36335e-13,-0.243048,2.05721,1,4,"","",1
10,2.59263,0.0331395,27.2772,22.8375,4,0.893868,-9.27251e-14,-0.448331,-1.42109e-13,-2.52276,0.20674,1,4,"","",1
11,8.90225,0.11379,32.1431,9.23562,4,0.999174,8.40427e-15,0.0406351,1.62537e-13,-1.70001,0.295545,1,4,"","",1
12,8.90225,0.11379,32.1431,9.23562,4,-0.999174,8.40427e-15,0.0406351,-1.63425e-13,-1.70001,0.295545,1,4,"","",1
13,2.59263,0.0331395,27.2772,22.8375,4,-0.893868,-9.27251e-14,-0.448331,1.41664e-13,-2.52276,0.20674,1,4,"","",1
14,0.738984,0.00944582,25.966,72.6047,1,-0,-2.06823e-13,1,1.35447e-13,-0.243048,2.05721,1,4,"","",1
15,8.16636,0.0948024,13.3211,1.72918,3,-0.0861915,1.78264e-14,0.996279,0.967704,-0.106919,9.35287,1,5,"","",1
16,2.27879,0.0264542,21.9623,16.8438,2,0.052336,-1.08243e-14,0.99863,0.892334,-0.015267,1.83631,1,4,"","",1
17,0.440551,0.00511431,23.1521,96.8218,1,1,2.06823e-13,-0,0.850296,-0.272286,1.83631,1,5,"","",1
18,1.68156,0.019521,23.9577,27.1625,0,-0,-0,1,0.831205,0,0,2,2,"","",1
19,1.68156,0.019521,23.9577,27.1625,0,-0,-0,-1,0.054745,0,0,2,2,"","",1
20,3.47862,0.040383,63.495,92.2277,1,1,2.06823e-13,-0,0.442097,-0.250723,1.99423,20,28,"","",1
21,0.35273,0.0040948,1.90223,0.816342,3,-0.951079,-0.308948,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
22,0.35273,0.0040948,1.90223,0.816342,3,-0.951034,0.309086,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
23,0.35273,0.0040948,1.90223,0.816342,3,-0.808974,0.587844,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
24,0.35273,0.0040948,1.90223,0.816342,3,-0.587727,0.80906,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
25,0.35273,0.0040948,1.90223,0.816342,3,7.24098e-05,1,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
26,0.35273,0.0040948,1.90223,0.816342,3,0.309086,0.951034,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
27,0.35273,0.0040948,1.90223,0.816342,3,0.587844,0.808974,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
28,0.35273,0.0040948,1.90223,0.816342,3,0.951079,0.308948,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
29,0.35273,0.0040948,1.90223,0.816342,3,0.951034,-0.309086,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
30,0.35273,0.0040948,1.90223,0.816342,3,0.308948,-0.951079,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
31,0.35273,0.0040948,1.90223,0.816342,3,-7.24098e-05,-1,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
32,0.35273,0.0040948,1.90223,0.816342,3,-0.309086,-0.951034,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
33,0.35273,0.0040948,1.90223,0.816342,3,-0.80906,-0.587727,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
34,0.245891,0.00285452,3.69343,4.41477,4,-0.707107,-1.46246e-13,0.707107,0.442975,-6.91746,0.0877356,1,5,"","",1
35,0.245891,0.00285452,3.69343,4.41477,4,0.707107,-1.46246e-13,0.707107,0.442975,-6.91746,0.0877356,1,5,"","",1
36,0.344263,0.00399651,25.0051,144.53,4,-0.707107,-1.46246e-13,-0.707107,0.0611347,-28.6725,0.0175471,1,5,"","",1
37,0.344263,0.00399651,25.0051,144.53,4,0.707107,-1.46246e-13,0.707107,0.824815,-28.6725,0.0175471,1,4,"","",1
38,4.43321,0.0514646,34.2986,21.1167,4,-0.737277,-1.52486e-13,0.67559,-0.190155,-2.9849,0.175471,1,6,"","",1
39,0.0123331,0.000143173,2.81142,51,0,1,0,0,0.442975,0,0,2,3,"","",1
40,10.8137,0.125535,29.4727,6.39225,2,0.0871557,-1.80258e-14,0.996195,-0.0906298,-0.0196112,1.83631,1,5,"","",1
41,1.26535,0.0146893,23.295,34.1276,1,1,2.06823e-13,-0,-8.97724e-05,-0.272286,1.83631,1,4,"","",1
42,1.0183,0.0118213,34.9015,95.1925,1,1,2.06823e-13,-0,-0.326507,-0.180632,2.76806,1,5,"","",1
43,4.38526,0.050908,35.2844,22.5923,4,1,-2.06823e-13,8.63982e-14,-0.473513,-2.56044,0.209896,1,4,"","",1
44,5.31841,0.0617408,34.4498,17.7575,4,0.861231,-1.78122e-13,-0.508214,-0.73167,-1.69401,0.325543,1,4,"","",1
45,16.982,0.197142,27.4095,3.52049,4,4.82786e-13,-9.98513e-26,-1,-0.974069,-0.405373,1.23343,1,4,"","",1
46,4.72303,0.0548291,18.3523,5.67482,4,-0.972369,2.01108e-13,0.233448,-0.580068,-1.14666,0.325543,1,4,"","",1
47,6.39707,0.0742629,8.96593,1,0,-0,-0,-1,-0.355781,0,0,1,1,"","",1
48,0.35273,0.0040948,1.90223,0.816342,3,-0.308948,0.951079,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
49,0.35273,0.0040948,1.90223,0.816342,3,0.80906,0.587727,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
50,0.35273,0.0040948,1.90223,0.816342,3,0.587727,-0.80906,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
51,0.35273,0.0040948,1.90223,0.816342,3,-0.587844,-0.808974,1.83029e-06,0.443014,-2.57579,0.38823,1,1,"","",1
52,0.0719574,0.000835345,4.01959,17.8681,1,0,2.08599e-13,-1,0.442973,-1.58304,0.315848,1,5,"","",1
53,0.0123331,0.000143173,2.81142,51,0,-1,-0,-0,0.442975,0,0,2,2,"","",1
54,5.8038,0.0673757,11.1789,1.71347,1,0,-2.06823e-13,-1,0.442975,-2.27958,0.219339,1,5,"","",1
55,1.79395,0.0457425,31.5892,44.2646,4,1.25656e-13,0.794279,0.607553,1.63314e-13,-7.86807,0.062574,1,6,"","",1
56,7.33013,0.186905,37.6566,15.3943,0,-0,1,-0,-3.55271e-15,0,0,2,2,"","",1
57,14.3114,0.364913,35.8762,7.15686,0,-0,-1,-0,3.10862e-15,0,0,2,2,"","",1
58,12.4245,0.316801,32.4736,6.7542,1,-2.06823e-13,0,-1,-1.61204e-13,-0.203581,2.45603,1,5,"","",1
59,1.99547,0.0508809,40.6925,66.0348,4,-1.46246e-13,0.707107,0.707107,2.13607e-13,-8.09981,0.062574,1,4,"","",1
60,1.36311,0.0347569,34.9938,71.4892,4,-1.21239e-13,0.81017,0.586195,-1.82521e-13,-7.88454,0.062574,1,4,"","",1
61,0.095028,0.000639813,2.65614,5.90802,0,1.83697e-16,-0,1,0.893016,0,0,1,4,"","",1
62,0.138872,0.000935013,3.81162,8.32518,0,-1,0,3.67394e-16,-0.0219443,0,0,1,4,"","",1
63,0.116625,0.000785225,2.2767,3.53678,0,-0,-0,1,-0.722377,0,0,1,4,"","",1
64,13.2026,0.0888913,29.5175,5.25158,0,-0,1,-0,0.00761717,0,0,3,12,"","",1
65,15.1784,0.102195,27.0423,3.834,0,0,-1,0,0.00414991,0,0,3,12,"","",1
66,23.9773,0.161436,20.7559,1.42979,0,1,1.22465e-16,-0,-3.21525e-17,0,0,1,4,"","",1
67,17.7853,0.119747,17.1891,1.322,0,-0,-1,-0,2.86229e-17,0,0,1,4,"","",1
68,0.642249,0.00432419,7.31388,6.62801,0,-1,-6.12323e-16,0,-5.62669e-17,0,0,1,4,"","",1
69,0.79046,0.00532208,7.39926,5.51172,0,-1.036e-16,-1,0,0,0,0,1,4,"","",1
70,0.642249,0.00432419,7.31388,6.62801,0,1,1.22465e-16,-0,-5.62669e-17,0,0,1,4,"","",1
71,2.89835,0.0195143,8.6135,2.03703,0,6.245e-17,-1,-0,1.66243e-17,0,0,1,4,"","",1
72,1.02731,0.00691676,54.1474,227.114,0,-0,0,1,1.73598,0,0,2,24,"","",2
73,1.02731,0.00691676,54.1474,227.114,0,0,0,-1,-1.73598,0,0,2,24,"","",2
74,0.79046,0.00532208,7.39926,5.51172,0,-0,1,-0,4.94396e-17,0,0,1,4,"","",1
75,0.642249,0.00432419,7.31388,6.62801,0,1,2.44929e-16,-0,-5.62669e-17,0,0,1,4,"","",1
76,2.89835,0.0195143,8.6135,2.03703,0,-6.245e-17,1,-0,1.66243e-17,0,0,1,4,"","",1
77,4.84157,0.0325977,9.73287,1.55699,0,-1,-1.249e-16,0,9.95197e-18,0,0,1,4,"","",1
78,5.10505,0.0343718,9.88465,1.52305,0,1,1.249e-16,-0,1.88766e-17,0,0,1,4,"","",1
79,3.16184,0.0212883,8.76528,1.93367,0,6.245e-17,-1,0,-4.57169e-17,0,0,1,4,"","",1
80,0.642249,0.00432419,7.31388,6.62801,0,-1,-2.44929e-16,0,-5.62669e-17,0,0,1,4,"","",1
81,0.526973,0.00354805,7.24748,7.93187,0,0,-1,0,4.94396e-17,0,0,1,4,"","",1
82,19.778,0.133163,18.3369,1.35288,0,1,6.4054e-16,-0,-9.74481e-18,0,0,1,4,"","",1
83,24.2408,0.16321,20.9077,1.43501,0,-1,-1.22465e-16,0,7.95076e-18,0,0,1,4,"","",1
84,0.642249,0.00432419,7.31388,6.62801,0,1,6.12323e-16,-0,-5.62669e-17,0,0,1,4,"","",1
85,0.526973,0.00354805,7.24748,7.93187,0,1.036e-16,1,-0,-1.14292e-17,0,0,1,4,"","",1
86,0.642249,0.00432419,7.31388,6.62801,0,-1,-1.22465e-16,0,-5.62669e-17,0,0,1,4,"","",1
87,3.16184,0.0212883,8.76528,1.93367,0,-6.245e-17,1,0,-4.57169e-17,0,0,1,4,"","",1
88,0.159467,0.00107367,3.0294,4.57965,0,-1,0,1.83697e-16,-0.0219443,0,0,1,4,"","",1
89,0.116625,0.000785225,2.2767,3.53678,0,-0,-0,1,-0.722377,0,0,1,4,"","",1
90,0.159467,0.00107367,3.0294,4.57965,0,1,-0,-1.83697e-16,-0.0219443,0,0,1,4,"","",1
91,0.116625,0.000785225,2.2767,3.53678,0,0,0,-1,0.678488,0,0,1,4,"","",1
92,0.159467,0.00107367,3.0294,4.57965,0,-1,0,1.83697e-16,-0.0219443,0,0,1,4,"","",1
93,0.159467,0.00107367,3.0294,4.57965,0,1,-0,-1.83697e-16,-0.0219443,0,0,1,4,"","",1
94,0.116625,0.000785225,2.2767,3.53678,0,0,0,-1,0.678488,0,0,1,4,"","",1
95,0.138872,0.000935013,3.81162,8.32518,0,1,-0,-3.67394e-16,-0.0219443,0,0,1,4,"","",1
96,0.095028,0.000639813,2.65614,5.90802,0,0,0,-1,-0.936905,0,0,1,4,"","",1
97,0.856191,0.00576464,11.015,11.2768,0,-0,1,-0,-0.0219443,0,0,2,8,"","",1
98,0.095028,0.000639813,2.65614,5.90802,0,1.83697e-16,-0,1,0.893016,0,0,1,4,"","",1
99,0.138872,0.000935013,3.81162,8.32518,0,-1,0,3.67394e-16,-0.0219443,0,0,1,4,"","",1
100,0.095028,0.000639813,2.65614,5.90802,0,0,0,-1,-0.936905,0,0,1,4,"","",1
101,0.138872,0.000935013,3.81162,8.32518,0,1,-0,-3.67394e-16,-0.0219443,0,0,1,4,"","",1
102,0.856191,0.00576464,11.015,11.2768,0,-0,1,-0,-0.0219443,0,0,2,8,"","",1
103,15.217,0.206743,19.2798,1.94386,1,-1,8.72864e-14,0,-2.45568,-0.410613,1.21769,1,4,"","",1
104,0.123392,0.00167645,15.1999,149,0,0,0,1,-1.46123,0,0,2,2,"","",2
105,6.116,0.0830939,8.76675,1,0,-0,-0,-1,-4.30251,0,0,1,1,"","",1
106,5.05292,0.0686507,23.5271,8.71736,1,-1,8.72864e-14,0,-3.67337,-0.277598,1.80117,1,4,"","",1
107,1.98365,0.0269506,14.3968,8.31488,2,-0.707107,-6.17208e-14,0.707107,4.19791,-0.321418,0.998507,1,4,"","",1
108,3.13222,0.0425553,6.2738,1,0,0,0,1,4.30251,0,0,1,1,"","",1
109,41.9782,0.57033,26.2195,1.30321,1,-1,8.72864e-14,0,1.31917,-0.416162,1.20146,1,4,"","",1
110,1.23243,0.0168828,4.44998,1.27863,0,0.866025,0.5,-0,4.16116,0,0,1,4,"","",1
111,1.23243,0.0168828,4.44998,1.27863,0,0.866025,-0.5,-0,4.16116,0,0,1,4,"","",1
112,4.71957,0.0646525,7.96847,1.07062,0,-0,-0,1,4.68131,0,0,1,12,"","",1
113,15.2703,0.209184,16.0249,1.33824,1,1,2.06823e-13,-0,2.07938,-0.64256,0.778138,1,5,"","",1
114,2.81734,0.0385942,12.8577,4.66954,0,-0,-0,-1,3.64102,0,0,2,13,"","",1
115,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,0.260073,-0.64256,0.778138,1,5,"","",1
116,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-4.42124,-0.64256,0.778138,1,5,"","",1
117,0.396363,0.0054297,7.77958,12.1509,2,0.5,-1.03412e-13,0.866025,-4.57811,-0.414998,0.557069,1,4,"","",1
118,1.07077,0.0146682,8.89989,5.8866,2,-0.5,-1.03412e-13,-0.866025,-4.22386,-0.374474,0.782299,1,6,"","",1
119,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-4.16116,-0.64256,0.778138,1,5,"","",1
120,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,-4.35854,-0.374474,0.557069,1,5,"","",1
121,1.07077,0.0146682,8.89989,5.8866,2,-0.5,-1.03412e-13,-0.866025,-3.96379,-0.374474,0.782299,1,6,"","",1
122,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-3.90109,-0.64256,0.778138,1,5,"","",1
123,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,-4.09847,-0.374474,0.557069,1,5,"","",1
124,1.07077,0.0146682,8.89989,5.8866,2,-0.5,-1.03412e-13,-0.866025,-3.70372,-0.374474,0.782299,1,6,"","",1
125,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-3.64102,-0.64256,0.778138,1,5,"","",1
126,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,-3.83839,-0.374474,0.557069,1,5,"","",1
127,1.07077,0.0146682,8.89989,5.8866,2,-0.5,-1.03412e-13,-0.866025,-3.44364,-0.374474,0.782299,1,6,"","",1
128,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-3.38095,-0.64256,0.778138,1,5,"","",1
129,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,-3.57832,-0.374474,0.557069,1,5,"","",1
130,1.07077,0.0146682,8.89989,5.8866,2,-0.5,-1.03412e-13,-0.866025,-3.18357,-0.374474,0.782299,1,6,"","",1
131,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-3.12087,-0.64256,0.778138,1,5,"","",1
132,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,-3.31825,-0.374474,0.557069,1,5,"","",1
133,1.07077,0.0146682,8.89989,5.8866,2,-0.5,-1.03412e-13,-0.866025,-2.9235,-0.374474,0.782299,1,6,"","",1
134,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-2.8608,-0.64256,0.778138,1,5,"","",1
135,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,-3.05818,-0.374474,0.557069,1,5,"","",1
136,1.07077,0.0146682,8.89989,5.8866,2,-0.5,-1.03412e-13,-0.866025,-2.66342,-0.374474,0.782299,1,6,"","",1
137,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-2.60073,-0.64256,0.778138,1,5,"","",1
138,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,-2.7981,-0.374474,0.557069,1,5,"","",1
139,1.07077,0.0146682,8.89989,5.8866,2,-0.5,-1.03412e-13,-0.866025,-2.40335,-0.374474,0.782299,1,6,"","",1
140,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-2.34065,-0.64256,0.778138,1,5,"","",1
141,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,-2.53803,-0.374474,0.557069,1,5,"","",1
142,1.07077,0.0146682,8.89989,5.8866,2,-0.5,-1.03412e-13,-0.866025,-2.14328,-0.374474,0.782299,1,6,"","",1
143,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-2.08058,-0.64256,0.778138,1,5,"","",1
144,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,-2.27796,-0.374474,0.557069,1,5,"","",1
145,1.07077,0.0146682,8.89989,5.8866,2,-0.5,-1.03412e-13,-0.866025,-1.88321,-0.374474,0.782299,1,6,"","",1
146,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-1.82051,-0.64256,0.778138,1,5,"","",1
147,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,-2.01788,-0.374474,0.557069,1,5,"","",1
148,1.07077,0.0146682,8.89989,5.8866,2,-0.5,-1.03412e-13,-0.866025,-1.62313,-0.374474,0.782299,1,6,"","",1
149,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-1.56044,-0.64256,0.778138,1,5,"","",1
150,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,-1.75781,-0.374474,0.557069,1,5,"","",1
151,1.07077,0.0146682,8.89989,5.8866,2,-0.5,-1.03412e-13,-0.866025,-1.36306,-0.374474,0.782299,1,6,"","",1
152,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-1.30036,-0.64256,0.778138,1,5,"","",1
153,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,-1.49774,-0.374474,0.557069,1,5,"","",1
154,1.07077,0.0146682,8.89989,5.8866,2,-0.5,-1.03412e-13,-0.866025,-1.10299,-0.374474,0.782299,1,6,"","",1
155,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-1.04029,-0.64256,0.778138,1,5,"","",1
156,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,-1.23767,-0.374474,0.557069,1,5,"","",1
157,1.07077,0.0146682,8.89989,5.8866,2,-0.5,-1.03412e-13,-0.866025,-0.842916,-0.374474,0.782299,1,6,"","",1
158,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-0.780218,-0.64256,0.778138,1,5,"","",1
159,1.07077,0.0146682,8.89989,5.8866,2,-0.5,-1.03412e-13,-0.866025,-0.582843,-0.374474,0.782299,1,6,"","",1
160,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-0.520145,-0.64256,0.778138,1,5,"","",1
161,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,-0.717521,-0.374474,0.557069,1,5,"","",1
162,1.07077,0.0146682,8.89989,5.8866,2,-0.5,-1.03412e-13,-0.866025,-0.32277,-0.374474,0.782299,1,6,"","",1
163,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-0.260073,-0.64256,0.778138,1,5,"","",1
164,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,-0.457448,-0.374474,0.557069,1,5,"","",1
165,0.023492,0.000321813,9.78798,324.53,1,1,2.06823e-13,-0,-7.01316e-16,-0.64256,0.778138,1,5,"","",1
166,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,-0.197375,-0.374474,0.557069,1,5,"","",1
167,1.07077,0.0146682,8.89989,5.8866,2,0.5,-4.36432e-14,-0.866025,0.197375,-0.374474,0.782299,1,5,"","",1
168,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,0.0626974,-0.374474,0.557069,1,4,"","",1
169,1.07077,0.0146682,8.89989,5.8866,2,0.5,-1.03412e-13,0.866025,0.32277,-0.374474,0.557069,1,4,"","",1
170,1.07077,0.0146682,8.89989,5.8866,2,0.5,-4.36432e-14,-0.866025,0.457448,-0.374474,0.782299,1,5,"","",1
171,1.07077,0.0146682,8.89989,5.8866,2,0.5,-4.36432e-14,-0.866025,-4.48393,-0.374474,0.782299,1,5,"","",1
172,1.23243,0.0168828,4.44998,1.27863,0,-0,1,-0,4.16116,0,0,1,4,"","",1
173,1.23243,0.0168828,4.44998,1.27863,0,-0.866025,0.5,-0,4.16116,0,0,1,4,"","",1
174,1.23243,0.0168828,4.44998,1.27863,0,-0.866025,-0.5,0,4.16116,0,0,1,4,"","",1
175,1.23243,0.0168828,4.44998,1.27863,0,1.22465e-16,-1,-0,4.16116,0,0,1,4,"","",1
176,0.149158,0.00204328,2.36734,2.98997,1,0.5,0.866025,-0,4.16116,-0.381456,1.31077,1,4,"","",1
177,0.149158,0.00204328,2.36734,2.98997,1,1,-2.93221e-13,0,4.16116,-0.381456,1.31077,1,4,"","",1
178,0.149158,0.00204328,2.36734,2.98997,1,-0.5,0.866025,0,4.16116,-0.381456,1.31077,1,4,"","",1
179,0.149158,0.00204328,2.36734,2.98997,1,-1,8.63982e-14,0,4.16116,-0.381456,1.31077,1,4,"","",1
180,0.420291,0.00575749,7.8716,11.7318,2,0.707107,-6.17208e-14,-0.707107,-4.64164,-0.580625,0.778138,1,4,"","",1
181,1.02099,0.0139863,3.58191,1,0,-0,-0,-1,-4.68131,0,0,1,1,"","",1
182,0.149158,0.00204328,2.36734,2.98997,1,-0.5,-0.866025,0,4.16116,-0.381456,1.31077,1,4,"","",1
183,0.149158,0.00204328,2.36734,2.98997,1,0.5,-0.866025,0,4.16116,-0.381456,1.31077,1,4,"","",1
184,0.0306435,0.000262952,0.768374,1.53319,0,1,-1.17961e-16,-0,0.621479,0,0,1,4,"","",1
185,0.0893769,0.000766944,1.80794,2.91026,0,1.21614e-16,1,-0,0.621479,0,0,1,4,"","",1
186,0.0893769,0.000766944,1.80794,2.91026,0,-1.17961e-16,-1,0,0.621479,0,0,1,4,"","",1
187,11.4921,0.0986138,36.6583,9.30539,0,0,0,1,0.677977,0,0,3,6,"","",1
188,8.08337,0.0693635,36.8235,13.3489,0,-0,-0,-1,0.564981,0,0,3,6,"","",1
189,3.72509,0.0319651,42.928,39.3673,0,0,0,1,-0.225992,0,0,2,2,"","",1
190,2.44685,0.0209964,43.3085,61,0,-0,-0,-1,-0.677977,0,0,2,2,"","",1
191,7.22021,0.0619567,43.2765,20.6417,1,1,-8.72864e-14,-0,-0.508483,-0.147498,3.38988,1,4,"","",1
192,18.8649,0.16188,42.1874,7.50761,2,-0.965926,1.99776e-13,0.258819,0.220305,-0.150539,3.38988,1,4,"","",1
193,4.73614,0.0406409,31.9215,17.1211,1,0.972112,0.234516,-0,0.442916,-0.207543,2.40914,1,7,"","",1
194,6.41973,0.0550878,11.1118,1.53054,0,0,0,1,0.112996,0,0,1,2,"","",1
195,10.5778,0.0907681,12.958,1.26319,0,0,0,1,0.564981,0,0,1,2,"","",1
196,2.60305,0.0223368,11.0127,3.70759,0,0,-0.866025,-0.5,0.226576,0,0,1,4,"","",1
197,11.1948,0.0960625,13.4234,1.28086,0,-0,-0,-1,0.451985,0,0,1,3,"","",1
198,5.03679,0.0432208,32.439,16.6253,1,-1,2.06823e-13,0,0.328205,-0.198245,2.52213,1,8,"","",1
199,18.355,0.157505,41.0978,7.32273,2,0.965926,-1.99776e-13,-0.258819,0.107151,-0.154721,3.28074,1,4,"","",1
200,3.06839,0.0263299,41.6733,45.0396,0,-0,-0,-1,-0.338988,0,0,2,2,"","",1
201,0.0306435,0.000262952,0.768374,1.53319,0,-1,1.82847e-16,0,0.621479,0,0,1,4,"","",1
202,2.47216,0.0212136,10.512,3.557,0,-0,0.866025,0.5,0.33975,0,0,1,4,"","",1
203,0.015191,0.000275672,0.977921,5.00968,0,1.22465e-16,0,1,3.77871,-0,0,1,8,"","",1
204,0.015191,0.000275672,0.977921,5.00968,0,1.22465e-16,0,1,3.77871,-0,0,1,8,"","",1
205,1.63043,0.0295875,10.447,5.32687,0,-1.22465e-16,-0,-1,3.77871,-0,0,1,4,"","",1
206,0.18626,0.00338006,10.7391,49.2729,1,-0.707107,0,-0.707107,4.18185,-22.4944,0.0222277,1,4,"","",1
207,1.77866,0.0322772,11.3361,5.74947,0,-1,0,6.12323e-17,4.00099,0,0,1,4,"","",1
208,1.77866,0.0322772,11.3361,5.74947,0,-1.22465e-16,-0,-1,4.18992,-0,0,1,4,"","",1
209,0.18626,0.00338006,10.7391,49.2729,1,-0.707107,-0,0.707107,3.82013,-22.4944,0.0222277,1,4,"","",1
210,1.77866,0.0322772,11.3361,5.74947,0,1.22465e-16,0,1,3.81205,-0,0,1,4,"","",1
211,0.18626,0.00338006,10.7391,49.2729,1,0.707107,-0,0.707107,3.82013,-22.4944,0.0222277,1,4,"","",1
212,1.77866,0.0322772,11.3361,5.74947,0,1,-0,-6.12323e-17,4.00099,0,0,1,4,"","",1
213,0.18626,0.00338006,10.7391,49.2729,1,0.707107,-0,-0.707107,4.18185,-22.4944,0.0222277,1,4,"","",1
214,0.465651,0.00845016,10.8439,20.0955,1,0.707107,0,-0.707107,3.7989,-8.99778,0.0555693,1,7,"","",1
215,0.465651,0.00845016,10.8439,20.0955,1,-0.707107,0,-0.707107,3.7989,-8.99778,0.0555693,1,7,"","",1
216,0.465651,0.00845016,10.8439,20.0955,1,-0.707107,0,0.707107,4.20307,-8.99778,0.0555693,1,4,"","",1
217,0.465651,0.00845016,10.8439,20.0955,1,0.707107,-0,0.707107,4.20307,-8.99778,0.0555693,1,4,"","",1
218,1.77866,0.0322772,11.3361,5.74947,0,1,-0,-6.12323e-17,4.00099,0,0,1,4,"","",1
219,1.77866,0.0322772,11.3361,5.74947,0,-1,0,6.12323e-17,4.00099,0,0,1,4,"","",1
220,0.0526153,0.000954808,3.15614,15.0657,0,-0,-1,0,4.00099,0,0,2,16,"","",1
221,1.77866,0.0322772,11.3361,5.74947,0,1.22465e-16,0,1,4.22327,-0,0,1,4,"","",1
222,0.125988,0.0022863,1.42257,1.27823,0,-1.22465e-16,0,1,-3.77871,0,0,1,4,"","",1
