face_id,solid_index,surface_type,area,center_x,center_y,center_z,normal_x,normal_y,normal_z
746,4,6,0.015693,20.129019,1.784274,-3.878973,0.708803,-0.704518,-0.035399
747,4,6,0.040287,20.165536,2.048966,-3.864652,0.999795,0.001784,-0.020164
748,4,6,0.015809,20.129114,2.313277,-3.836557,0.713229,0.696810,0.075897
749,4,6,0.233897,19.316002,2.053741,-3.896876,-0.015866,0.084638,-0.996285
750,4,6,0.019784,19.316746,2.350299,-3.815161,0.002663,0.990441,0.137909
751,4,6,0.015777,19.154247,2.313482,-3.817607,-0.711853,0.694306,0.105853
752,4,6,0.040298,19.117944,2.049291,-3.845816,-0.999883,-0.001604,0.015197
753,4,6,0.015733,19.154491,1.784496,-3.863139,-0.709345,-0.704666,-0.016593
754,4,6,0.019781,19.316948,1.747657,-3.866377,-0.000706,-0.999503,-0.031528
755,4,6,0.015692,19.479240,1.784495,-3.867682,0.708966,-0.704353,-0.035427
756,4,6,0.040291,19.515730,2.049147,-3.852168,0.999866,0.001625,-0.016302
757,4,6,0.015811,19.479284,2.313415,-3.823353,0.713415,0.696131,0.080254
758,4,6,0.233888,18.666459,2.054257,-3.887872,-0.011662,0.089660,-0.995904
759,4,6,0.019783,18.666933,2.350514,-3.804727,0.002259,0.989832,0.142222
760,4,6,0.015759,18.504542,2.313597,-3.807971,-0.712420,0.693667,0.106227
761,4,6,0.040311,18.468153,2.049566,-3.837646,-0.999938,-0.001361,0.011029
762,4,6,0.015712,18.504814,1.784889,-3.856276,-0.709174,-0.704631,-0.023818
763,4,6,0.019780,18.667178,1.747938,-3.858991,-0.000649,-0.999309,-0.037158
764,4,6,0.015692,18.829470,1.784769,-3.859345,0.709140,-0.704146,-0.036038
765,4,6,0.040302,18.865941,2.049393,-3.842324,0.999926,0.001396,-0.012096
766,4,6,0.015813,18.829481,2.313616,-3.812461,0.713519,0.695354,0.085872
767,4,6,0.233998,18.016836,2.054881,-3.881515,-0.007749,0.095416,-0.995407
768,4,6,0.019782,18.017112,2.350772,-3.796713,0.001834,0.989078,0.147378
769,4,6,0.015790,17.854601,2.313967,-3.800722,-0.712805,0.693088,0.107415
770,4,6,0.040330,17.818344,2.049876,-3.832074,-0.999973,-0.001097,0.007232
771,4,6,0.015714,17.855012,1.785207,-3.852195,-0.709225,-0.704296,-0.031093
772,4,6,0.019781,18.017387,1.748251,-3.854478,-0.000549,-0.999058,-0.043402
773,4,6,0.015693,18.179686,1.785076,-3.853917,0.709320,-0.703898,-0.037336
774,4,6,0.040318,18.216143,2.049683,-3.835193,0.999967,0.001133,-0.008091
775,4,6,0.015816,18.179675,2.313863,-3.804041,0.713673,0.694403,0.092060
776,4,6,1.737840,16.717281,1.896040,-3.865580,-0.000382,0.077686,-0.996978
777,4,6,0.072086,16.716885,2.817467,-3.684782,0.002897,0.967616,0.252410
778,4,6,0.015970,16.292626,2.780571,-3.690516,-0.721244,0.668836,0.180181
779,4,6,0.167152,16.256504,1.891714,-3.821148,-0.999947,-0.001700,0.010133
780,4,6,0.015754,16.293957,0.995069,-3.837442,-0.710604,-0.701128,0.058825
781,4,6,0.072078,16.717855,0.957971,-3.829264,-0.001434,-0.994790,0.101936
782,4,6,0.015731,17.141687,0.994687,-3.829416,0.710877,-0.699123,0.076693
783,4,6,0.167053,17.178217,1.890834,-3.821279,0.999954,0.000080,0.009573
784,4,6,0.015997,17.141191,2.780272,-3.698862,0.721874,0.672642,0.162637
785,4,6,0.238737,15.164931,2.067096,-3.871307,-0.003179,0.129081,-0.991629
786,4,6,0.019802,15.164703,2.366101,-3.775702,0.002294,0.983591,0.180398
787,4,6,0.015871,15.002200,2.328705,-3.781494,-0.720470,0.681532,0.128206
788,4,6,0.041260,14.966066,2.060564,-3.822847,-0.999989,-0.001755,0.004304
789,4,6,0.015822,15.002983,1.791368,-3.852574,-0.715210,-0.696557,-0.057301
790,4,6,0.019795,15.165534,1.753705,-3.855392,-0.000862,-0.997031,-0.076991
791,4,6,0.015770,15.327884,1.790998,-3.852516,0.715565,-0.696344,-0.055413
792,4,6,0.041231,15.364171,2.059991,-3.824195,0.999998,0.001270,-0.001759
793,4,6,0.015927,15.327399,2.328352,-3.783766,0.720816,0.683180,0.117004
794,4,6,0.239123,14.514233,2.068597,-3.867647,-0.007720,0.137773,-0.990434
795,4,6,0.019802,14.514151,2.367161,-3.769313,0.003567,0.981878,0.189480
796,4,6,0.015874,14.351662,2.329794,-3.774645,-0.720853,0.679179,0.138151
797,4,6,0.041322,14.315611,2.061671,-3.818308,-0.999952,-0.002727,0.009380
798,4,6,0.015835,14.352580,1.792373,-3.850546,-0.715999,-0.695595,-0.059105
