face_id,solid_index,surface_type,area,center_x,center_y,center_z,normal_x,normal_y,normal_z
294,24,1,430.398194,12.700000,2.207385,-295.000000,-0.277350,0.960769,0.000000
295,24,0,20.734512,12.700000,2.207385,-300.000000,0.000000,0.000000,-1.000000
296,24,0,20.734512,12.700000,2.207385,-290.000000,0.000000,0.000000,1.000000
297,24,1,398.982267,12.700000,2.207385,-295.000000,0.277350,-0.960769,0.000000
298,25,6,116.268026,-4.976166,-8.605590,33.780585,-0.339649,-0.703015,0.624827
299,25,6,116.268335,4.976153,-8.605593,33.780584,0.339648,-0.703015,0.624827
300,25,0,254.405471,-0.000001,-4.535535,29.390147,0.000000,0.000000,-1.000000
301,25,6,127.883347,-4.905038,-1.788692,33.806083,-0.302379,0.607951,0.734141
302,25,6,127.883228,4.905042,-1.788693,33.806083,0.302380,0.607950,0.734141
303,26,0,104.398029,0.000933,-10.394534,-310.795043,0.000000,0.000000,1.000000
304,26,6,352.416078,0.001004,-10.882610,-315.530029,-0.070624,0.995904,-0.056465
305,27,0,42.071958,59.933638,-1.669097,-296.797357,1.000000,0.000000,0.000000
306,27,0,1410.459071,26.978641,-6.254339,-290.941439,0.098864,-0.995101,0.000000
307,27,6,277.331529,26.978641,-5.835596,-276.658666,0.270904,-0.843974,0.462945
308,27,6,1729.483335,26.978641,-3.021583,-288.850268,-0.057950,0.997443,-0.041821
309,27,0,144.563447,0.000000,-6.504230,-278.749428,-1.000000,0.000000,0.000000
310,28,0,20.734512,-12.700000,2.207385,-300.000000,0.000000,0.000000,-1.000000
311,28,0,20.734512,-12.700000,2.207385,-290.000000,0.000000,0.000000,1.000000
312,28,1,398.982267,-12.700000,2.207385,-295.000000,0.277350,-0.960769,0.000000
313,28,1,430.398194,-12.700000,2.207385,-295.000000,-0.277350,0.960769,0.000000
314,29,0,138.690873,0.000000,-6.587605,-278.323084,1.000000,0.000000,0.000000
315,29,0,42.071958,-59.933638,-1.669097,-296.797357,-1.000000,0.000000,0.000000
316,29,0,1410.459071,-26.978641,-6.254339,-290.941439,-0.098864,-0.995101,0.000000
317,29,6,277.334387,-26.978363,-5.835622,-276.658549,-0.270904,-0.843974,0.462945
318,29,6,1729.507225,-26.978269,-3.021610,-288.850183,0.057950,0.997443,-0.041821
